Common_BinarySchema_Capability_Struct_Data_Type_DictionaryFragment,15136,Variable
Common_BinarySchema_Capability_Struct_Boolean,15137,Variable
Common_BinarySchema_Capability_Struct_Boolean_DataTypeVersion,15138,Variable
Common_BinarySchema_Capability_Struct_Boolean_DictionaryFragment,15139,Variable
Common_BinarySchema_Capability_Struct_Number,15140,Variable
Common_BinarySchema_Capability_Struct_Number_DataTypeVersion,15141,Variable
Common_BinarySchema_Capability_Struct_Number_DictionaryFragment,15142,Variable
Common_BinarySchema_Capability_Struct_String,15143,Variable
Common_BinarySchema_Capability_Struct_String_DataTypeVersion,15144,Variable
Common_BinarySchema_Capability_Struct_String_DictionaryFragment,15145,Variable
Common_BinarySchema_Queue_Data_Type,15146,Variable
Common_BinarySchema_Queue_Data_Type_DataTypeVersion,15147,Variable
Common_BinarySchema_Queue_Data_Type_DictionaryFragment,15148,Variable
Common_BinarySchema_ServiceExecutionAsyncResultDataType,15149,Variable
Common_BinarySchema_ServiceExecutionAsyncResultDataType_DataTypeVersion,15150,Variable
Common_BinarySchema_ServiceExecutionAsyncResultDataType_DictionaryFragment,15151,Variable
Common_BinarySchema_ServiceExecutionSyncResultDataType,15152,Variable
Common_BinarySchema_ServiceExecutionSyncResultDataType_DataTypeVersion,15153,Variable
Common_BinarySchema_ServiceExecutionSyncResultDataType_DictionaryFragment,15154,Variable
BaseLoggingType_Encoding_DefaultXml,15155,Object
Capability_Struct_Data_Type_Encoding_DefaultXml,15156,Object
Capability_Struct_Boolean_Encoding_DefaultXml,15157,Object
Capability_Struct_Number_Encoding_DefaultXml,15158,Object
Capability_Struct_String_Encoding_DefaultXml,15159,Object
Queue_Data_Type_Encoding_DefaultXml,15160,Object
ServiceExecutionAsyncResultDataType_Encoding_DefaultXml,15161,Object
ServiceExecutionSyncResultDataType_Encoding_DefaultXml,15162,Object
Common_XmlSchema,15163,Variable
Common_XmlSchema_DataTypeVersion,15164,Variable
Common_XmlSchema_NamespaceUri,15165,Variable
Common_XmlSchema_Deprecated,15166,Variable
Common_XmlSchema_BaseLoggingType,15167,Variable
Common_XmlSchema_BaseLoggingType_DataTypeVersion,15168,Variable
Common_XmlSchema_BaseLoggingType_DictionaryFragment,15169,Variable
Common_XmlSchema_Capability_Struct_Data_Type,15170,Variable
Common_XmlSchema_Capability_Struct_Data_Type_DataTypeVersion,15171,Variable
Common_XmlSchema_Capability_Struct_Data_Type_DictionaryFragment,15172,Variable
Common_XmlSchema_Capability_Struct_Boolean,15173,Variable
Common_XmlSchema_Capability_Struct_Boolean_DataTypeVersion,15174,Variable
Common_XmlSchema_Capability_Struct_Boolean_DictionaryFragment,15175,Variable
Common_XmlSchema_Capability_Struct_Number,15176,Variable
Common_XmlSchema_Capability_Struct_Number_DataTypeVersion,15177,Variable
Common_XmlSchema_Capability_Struct_Number_DictionaryFragment,15178,Variable
Common_XmlSchema_Capability_Struct_String,15179,Variable
Common_XmlSchema_Capability_Struct_String_DataTypeVersion,15180,Variable
Common_XmlSchema_Capability_Struct_String_DictionaryFragment,15181,Variable
Common_XmlSchema_Queue_Data_Type,15182,Variable
Common_XmlSchema_Queue_Data_Type_DataTypeVersion,15183,Variable
Common_XmlSchema_Queue_Data_Type_DictionaryFragment,15184,Variable
Common_XmlSchema_ServiceExecutionAsyncResultDataType,15185,Variable
Common_XmlSchema_ServiceExecutionAsyncResultDataType_DataTypeVersion,15186,Variable
Common_XmlSchema_ServiceExecutionAsyncResultDataType_DictionaryFragment,15187,Variable
Common_XmlSchema_ServiceExecutionSyncResultDataType,15188,Variable
Common_XmlSchema_ServiceExecutionSyncResultDataType_DataTypeVersion,15189,Variable
Common_XmlSchema_ServiceExecutionSyncResultDataType_DictionaryFragment,15190,Variable
BaseLoggingType_Encoding_DefaultJson,15191,Object
Capability_Struct_Data_Type_Encoding_DefaultJson,15192,Object
Capability_Struct_Boolean_Encoding_DefaultJson,15193,Object
Capability_Struct_Number_Encoding_DefaultJson,15194,Object
Capability_Struct_String_Encoding_DefaultJson,15195,Object
Queue_Data_Type_Encoding_DefaultJson,15196,Object
ServiceExecutionAsyncResultDataType_Encoding_DefaultJson,15197,Object
ServiceExecutionSyncResultDataType_Encoding_DefaultJson,15198,Object
